hs10,hs10_desc,wave,effective_date,tariff
"7219220075","FLAT-ROLLED STAINLESS STEEL; HOT ROLLED; NOT IN COILS; OF A WIDTH EXCEEDING 1575 LT     1880 MM OF THICKNESS OF 4.75MM OR MORE BUT EXCEED 10MM; NESOI","iron and steel",23mar2018,.25
"7219220080","FLAT-ROLLED STAINLESS STEEL; HOT ROLLED; NOT IN COILS; OF A WIDTH EXCEEDING 1880MM; OF A THICKNESS OF 4.75MM OR MORE BUT NOT EXCEEDING 10MM; NESOI","iron and steel",23mar2018,.25
"7219230000","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE HOT-ROLLED, NOT COILED OF A THICKNESS OF 3MM OR MORE BUT LESS THAN 4.75MM","iron and steel",23mar2018,.25
"7219230030","FLAT-ROLLED STAINLESS STEEL 1370MM OR MORE WIDE HOT-ROLLED NOT COILED 3 TO UNDER 4.75MM THICK","iron and steel",23mar2018,.25
"7219230060","FLAT-ROLLED STAINLESS STEEL 600 BUT LESS THAN 1370MM WIDE HOT-ROLLED NOT COILED 3 TO UNDER 4.75MM THICK","iron and steel",23mar2018,.25
"7219240000","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE HOT-ROLLED NOT COILED LESS THAN 3MM THICK","iron and steel",23mar2018,.25
"7219240030","FLAT-ROLLED STAINLESS STEEL 1370 MM OR MORE WIDE HOT-ROLLED NOT COILED LESS THAN 3MM THICK","iron and steel",23mar2018,.25
"7219240060","FLAT-ROLLED STAINLESS STEEL 600MM BUT LESS THAN 1370 MM WIDE HOT-ROLLED NOT COILED LESS THAN 3MM THICK","iron and steel",23mar2018,.25
"7219310000","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE, COLD-ROLLED, 4.75MM OR MORE THICK","iron and steel",23mar2018,.25
"7219310010","FLAT-ROLLED STAINLESS STEEL 600MM WIDE OR MORE COLD-ROLLED, 4.75MM ORMORE THICK COILS","iron and steel",23mar2018,.25
"7219310050","FLAT-ROLLED STAINLESS STEEL 600MM WIDE OR MORE COLD-ROLLED, 4.75MM ORMORE THICK NOT COILED","iron and steel",23mar2018,.25
"7219320000","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE, COLD-ROLLED, OF A THICKNESS OR 3MM OR MORE BUT LESS THAN 4.75MM","iron and steel",23mar2018,.25
"7219320005","HI-NICKEL STAINLESS STL FR 1370MM OR MORE W CR 3-U4.75MM THK COILS","iron and steel",23mar2018,.25
"7219320020","FLAT-ROLLED STAINLESS STEEL COILS, 1370MM OR MORE WIDE, COLD-ROLLED, 3 TO UNDER 4.75MM THK, OVER 0.5 PERCENT NICKEL","iron and steel",23mar2018,.25
"7219320025","FLAT-ROLLED STAINLESS STEEL COILS, 1370MM OR MORE WIDE, COLD-ROLLED, 3MM BUT LESS THAN 4.75MM THICK, NICKEL CONTENT NESOI","iron and steel",23mar2018,.25
"7219320035","HI-NICKEL STAINLESS STL FR 600-UN 1370MM W CR 3-UN 4.75MM THK COILS","iron and steel",23mar2018,.25
"7219320036","FLAT-ROLLED STAINLESS STEEL COILS,600-UNDER 1370MM WIDE,COLD-ROLLED,3-UNDER 4.75MM THICK,OVER 0.5 PERCENT NICKEL,OVER 1.5 BUT UNDER 5 PERCENT MOLYBDEN","iron and steel",23mar2018,.25
"7219320038","FLAT-ROLLED STAINLESS STEEL COILS, 600-UNDER 1370MM WIDE, COLD-ROLLED,3-UNDER 4.75MM THICK, OVER 0.5 PERCENT NICKEL, MOLYBDENUM CONTENT NESOI","iron and steel",23mar2018,.25
"7219320042","FLAT-ROLLED STAINLESS STEEL COILS, 600-UNDER 1370MM WIDE, COLD-ROLLED, 3-UNDER 4.75MM THICK, NICKEL CONTENT NESOI, LESS THAN 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7219320044","FLAT-ROLLED STAINLESS STEEL COILS, 600MM TO UNDER 1370MM WIDE, COLD-ROLLED, 3MM BUT LESS THAN 4.75MM THICK, NICKEL CONTENT NESOI","iron and steel",23mar2018,.25
"7219320045","FLAT-ROLLED STAINLESS STEEL 1370MM OR MORE WIDE COLD-ROLLED 3 TO UNDER 4.75MM THCK NOT COILED","iron and steel",23mar2018,.25
"7219320060","FLAT-ROLLED STAINLESS STEEL 600MM BUT LESS THAN 1370MM WIDE COLD-ROLLED 3 TO UNDER 4.75MM THCK NOT COILED","iron and steel",23mar2018,.25
"7219330000","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE, COLD-ROLLED, EXCEEDING 1MM, BUT LESS THAN 3MM THICK","iron and steel",23mar2018,.25
"7219330005","HIGH-NICKEL STAINLESS STEEL FR 1370MM OR MORE W CR 1-UN 3MM THK COILS","iron and steel",23mar2018,.25
"7219330020","FLAT-ROLLED STAINLESS STEEL COILS, 1370 MM OR MORE WIDE, COLD-ROLLED, OVER 1MM BUT LESS THAN 3MM THICK, MORE THAN 0.5 PERCENT NICKEL","iron and steel",23mar2018,.25
"7219330025","FLAT-ROLLED STAINLESS STEEL COILS, 1370MM OR MORE WIDE, COLD-ROLLED, OVER 1 MM BUT LESS THAN 3 MM THICK, NICKEL CONTENT NESOI","iron and steel",23mar2018,.25
"7219330035","HIGH-NICKEL STAINLESS STEEL FR 600-UN 1370MM W CR 1-UN 3MM THK COILS","iron and steel",23mar2018,.25
"7219330036","FLAT-ROLLED STAINLESS STEEL COILS, 600-UNDER 1370MM WIDE, COLD-ROLLED, OVER 1MM-UNDER 3MM THICK, OVER 0.5% NICKEL, OVER 1.5-UNDER 5 PERCENT MOLYBDENUM","iron and steel",23mar2018,.25
"7219330038","FLAT-ROLLED PROD OF STAINLS STL, OF A WIDTH 600-1370MM, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED), IN COILS, THICKNESS 1-3MM, GT0.5%NI, NESOI","iron and steel",23mar2018,.25
"7219330042","FLAT-ROLLED STAINLESS STEEL COILS, 600-UNDER 1370 MM WIDE, COLD-ROLLED, OVER 1MM-UNDER 3MM THICK, LESS THAN 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7219330044","FLAT-ROLLED PROD OF STAINLS STL, OF A WIDTH 600-1370MM, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED), IN COILS, THICKNESS 1-3MM, LT=.5%NI, NESOI","iron and steel",23mar2018,.25
"7219330045","FLAT-ROLLED STAINLESS STEEL 1370MM OR MORE WIDE COLD-ROLLED 1 TO UNDER 3MM THICK NOT COILED","iron and steel",23mar2018,.25
"7219330070","FLAT-ROLLED STAINLESS STEEL,600MM BUT LESS THAN 1370MM WIDE,COLD-ROLLED,OVER 1MM BUT UNDER 3 MM THICK, NOT COILS, OVER 0.5 BUT UNDER 24 PERCENT NICKEL","iron and steel",23mar2018,.25
"7219330080","FLAT-ROLLED STAINLESS STEEL, 600MM BUT LESS THAN 1370MM WIDE, COLD-ROLLED, OVER 1MM BUT UNDER 3MM THICK, NOT COILS, NESOI","iron and steel",23mar2018,.25
"7219340000","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE, COLD-ROLLED, OF A THICKNESS OF 0.5MM OR MORE BUT EXCEEDING 1MM","iron and steel",23mar2018,.25
"7219340005","HIGH-NICKEL FR STAINLESS STEEL 600MM OR MORE WIDE CR 0.5-1MM THK COILS","iron and steel",23mar2018,.25
"7219340020","FLAT-ROLLED STAINLESS STEEL COILS, 600MM OR MORE WIDE, COLD-ROLLED, 0.5-1MM THICK, OVER 5 PERCENT NICKEL, OVER 1.5-UNDER 5 PERCENT MOLYBDENUM","iron and steel",23mar2018,.25
"7219340025","FLAT-ROLLED STAINLESS STEEL COILS, 600MM OR MORE WIDE, COLD-ROLLED, 0.5MM TO 1MM THICK, MORE THAN 5 PERCENT NICKEL, MOLYBDENUM CONTENT NESOI","iron and steel",23mar2018,.25
"7219340030","FLAT-ROLLED STAINLESS STEEL COILS, 600MM OR MORE WIDE, COLD-ROLLED, 0.5MM TO 1MM THICK, UNDER 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7219340035","FLAT-ROLLED STAINLESS STEEL COILS, 600MM OR MORE WIDE, COLD-ROLLED, 0.5MM TO 1MM THICK, NESOI","iron and steel",23mar2018,.25
"7219340050","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE COLD-ROLLED 0.5 BUT NOT OVER 1MM THICK NOT COILED","iron and steel",23mar2018,.25
"7219350000","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE, COLD-ROLLED, LESS THAN 0.5 MM THICK","iron and steel",23mar2018,.25
"7219350005","FLAT-ROLLED STAINLESS STEEL COILS,600MM OR MORE WIDE,COLD-ROLLED,UNDER 0.5MM THICK,OVER 0.5-UNDER 24% NICKEL, OVER 1.5-UNDER 5% MOLYBDENUM","iron and steel",23mar2018,.25
"7219350015","FLAT-ROLLED STAINLESS STEEL COILS,600MM OR MORE WIDE,COLD-ROLLED,LESS THAN 0.5MM THICK,OVER 0.5 PERCENT TO UN 24% NICKEL, MOLYBDENUM CONTNT NESOI","iron and steel",23mar2018,.25
"7219350030","FLAT-ROLLED STAINLESS STEEL COILS, 600MM OR MORE WIDE, COLD-ROLLED, LESS THAN 0.5MM THICK, NICKEL CONTENT NESOI, LESS THAN 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7219350035","FLAT-ROLLED STAINLESS STEEL COILS, 600MM OR MORE WIDE, COLD-ROLLED, LESS THAN 0.5MM THICK, NICKEL CONTENT NESOI, NESOI","iron and steel",23mar2018,.25
"7219350050","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE COLD-ROLLED LESS THAN  0.5MM THICK NT COILED","iron and steel",23mar2018,.25
"7219900000","FLAT-ROLLED STAINLESS STEEL 600MM OR MORE WIDE, NESOI","iron and steel",23mar2018,.25
"7219900010","HIGH-NICKEL STAINLESS STEEL FLAT-ROLLED 600MM OR MORE WIDE, NESOI","iron and steel",23mar2018,.25
"7219900020","OTHER FLAT-ROLLED STAINLESS STEEL, 600MM OR MORE WIDE, OVER 0.5 PERCENT NICKEL, OVER 1.5 BUT UNDER 5 PERCENT MOLYBDENUM","iron and steel",23mar2018,.25
"7219900025","OTHER FLAT-ROLLED STAINLESS STEEL, 600MM OR MORE WIDE, OVER 0.5 PERCENT NICKEL, NESOI","iron and steel",23mar2018,.25
"7219900060","OTHER FLAT-ROLLED STAINLESS STEEL, 600MM OR MORE WIDE, 0.5 PERCENT OR LESS NICKEL, UNDER 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7219900080","OTHER FLAT-ROLLED STAINLESS STEEL, 600MM OR MORE WIDE, NESOI","iron and steel",23mar2018,.25
"7220110000","FLAT-ROLLED, STAINLESS STEEL, LESS THAN 600MM WIDE, HOT ROLLED, 4.75MM OR MORE THICK","iron and steel",23mar2018,.25
"7220120000","FLAT-ROLLED STAINLESS STEEL LESS THAN 600MM WIDE, HOT ROLLED, LESS THAN 4.75 MM THICK","iron and steel",23mar2018,.25
"7220121000","FLAT-ROLLED STAINLESS STEEL 300 TO UNDER 600MM WIDE HOT-ROLLED UNDER 4.75MM THICK","iron and steel",23mar2018,.25
"7220125000","FLAT-ROLLED STAINLESS STEEL LESS THAN 300MM WIDE HOT-ROLLED UNDER 4.75MM THICK","iron and steel",23mar2018,.25
"7220200000","FLAT-ROLLED STAINLESS STEEL LESS THAN 600MM WIDE, COLD-ROLLED","iron and steel",23mar2018,.25
"7220201010","FLAT-ROLLED STAINLESS STEEL, 300MM TO UNDER 600MM WIDE, COLD-ROLLED, OVER 0.5 TO UNDER 24 PERCENT NICKEL, OVER 1.5 BUT UNDER 5 PERCENT MOLYBDENUM","iron and steel",23mar2018,.25
"7220201015","FLAT-ROLLED STAINLESS STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, OVER 0.5 PERCENT BUT UNDER 24 PERCENT NICKEL, NESOI","iron and steel",23mar2018,.25
"7220201060","FLAT-ROLLED STAINLESS STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, NICKEL CONTENT NESOI, UNDER 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7220201080","FLAT-ROLLED STAINLESS STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, NESOI","iron and steel",23mar2018,.25
"7220206005","FLAT-ROLLED PRODUCTS OF STAINLESS STEEL OF A WIDTH LESS THAN 300MM NOT FURTHER WORKED THAN COLD-ROLLED, THICKNESS EXCEEDING 1.25MM, HIGH NICKEL ALLOY","iron and steel",23mar2018,.25
"7220206010","FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 1.25MM THICK, OVER 0.5 PERCENT NICKEL, OVER 1.5 BUT UNDER 5 PERCENT MOLYBDENUM","iron and steel",23mar2018,.25
"7220206015","FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 1.25MM THICK, OVER 0.5 PERCENT NICKEL, NESOI","iron and steel",23mar2018,.25
"7220206060","FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 1.25MM THICK, 0.5 PERCENT OR LESS NICKEL, UNDER 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7220206080","FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 1.25MM THICK, NESOI","iron and steel",23mar2018,.25
"7220207005","FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, WIDTH LS THN 300MM NOT FURTHER WORKED THN COLD-ROLLED, THICKNESS OV .25MM BUT NT OV 1.25MM, HIGH NICKEL ALLOY","iron and steel",23mar2018,.25
"7220207010","FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 0.25-1.25MM THICK, OVER 0.5 PERCENT NICKEL, OV 1.5-UNDER 5 PERCENT MOLYBDENUM","iron and steel",23mar2018,.25
"7220207015","FLAT-ROLLED STAINLESS STEEL, UNDER 300M,M WIDE, COLD-ROLLED, OVER 0.25MM TO 1.25MM THICK, OVER 0.5 PERCENT NICKEL, NESOI","iron and steel",23mar2018,.25
"7220207060","FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 0.25-1.25MM THICK, 0.5 PERCENT OR LESS NICKEL, UNDER 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7220207080","FLAT-ROLLED STAINLESS STEEL UNDER 300MM WIDE, COLD-ROLLED, OVER 0.25MM BUT NOT OVER 1.25MM THICK, NESOI","iron and steel",23mar2018,.25
"7220208000","FLAT-ROLLED STAINLESS STEEL LESS THAN 300MM WIDE COLD-ROLLED RAZOR BLADE STEEL NOT OVER 0.25MM THICK","iron and steel",23mar2018,.25
"7220209030","FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, NOT OVER 0.25MM THICK, OVER 0.5 BUT UNDER 24 PERCENT NICKEL, NESOI","iron and steel",23mar2018,.25
"7220209060","FLAT-ROLLED STAINLESS STEEL UNDER 300MM WIDE, COLD-ROLLED, NOT OVER 0.25MM THICK, NESOI","iron and steel",23mar2018,.25
"7220900000","FLAT-ROLLED STAINLESS STEEL, LESS THAN 600MM WIDE,NESOI","iron and steel",23mar2018,.25
"7220900010","OTHER FLAT-ROLLED STAINLESS STEEL, UNDER 600MM WIDE, OVER 0.5 PERCENT BUT UNDER 24 PERCENT NICKEL, OVER 1.5 BUT UNDER 5 PERCENT MOLYBDENUM","iron and steel",23mar2018,.25
"7220900015","OTHER FLAT-ROLLED STAINLESS STEEL, UNDER 600MM WIDE, OVER 0.5 PERCENT BUT UNDER 24 PERCENT NICKEL, NESOI","iron and steel",23mar2018,.25
"7220900060","OTHER FLAT-ROLLED STAINLESS STEEL, UNDER 600MM WIDE, NICKEL CONTENT NESOI, LESS THAN 15 PERCENT CHROMIUM","iron and steel",23mar2018,.25
"7220900080","OTHER FLAT-ROLLED STAINLESS STEEL, UNDER 600MM WIDE, NESOI","iron and steel",23mar2018,.25
"7221000000","BARS AND RODS, STAINLESS STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS","iron and steel",23mar2018,.25
"7221000005","STAINLESS STEEL BARS AND RODS, HOT-ROLLED, IN IRREGULAR WOUND COILS, OF HIGH NICKEL ALLOY STEEL","iron and steel",23mar2018,.25
"7221000015","STAINLESS STEEL BARS AND RODS, HOT-ROLLED, IN IRREGULAR WOUND COILS, OTHER THAN HIGH NICKEL, CIRCULAR CROSS SECTION WITH DIAMETER LESS THAN 14MM","iron and steel",23mar2018,.25
"7221000017","SS BARS RODS, HOT-ROLLED, IN IRREGULAR WOUND COILS, OTHER THAN HIGH NICKEL, CIRC XSECTION WITH DIAMETER LT 14MM,CONTAINING LT 8% BY WEIGHT NI","iron and steel",23mar2018,.25
"7221000018","SS BARS RODS,HOT-ROLLED,IN IRREGULAR WOUND COILS,OTHER THAN HIGH NICKEL,CIRCULAR XSECTION W DIAM LT 14MM,CONTAINING 8% OR MORE BUT LT 24% BY WEIGHT NI","iron and steel",23mar2018,.25
"7221000030","STAINLESS STEEL BARS/RODS, HOT-ROLLED, IN IRREG WOUND COILS, OTHER THAN HIGH NICKEL, CIRCULAR CROSS SECTION WITH DIAM 14MM OR MORE BUT LESS THAN 19MM","iron and steel",23mar2018,.25
"7221000045","STAINLESS STEEL BARS AND RODS, HOT-ROLLED, IN IRREGULAR WOUND COILS, OTHER THAN HIGH NICKEL ALLOY, CIRCULAR CROSS SECTION WITH DIAMETER 19MM OR MORE","iron and steel",23mar2018,.25
"7221000075","STAINLESS STEEL BARS AND RODS, HOT-ROLLED, IN IRREGULAR WOUND COILS, OTHER THAN HIGH NICKEL ALLOY, OTHER THAN CIRCULAR CROSS SECTION","iron and steel",23mar2018,.25
"7222110000","OTHER BARS AND RODS OF STAINLESS STEEL, HOT-ROLLED, CIRCULAR CROSS-SECTION","iron and steel",23mar2018,.25
"7222110001","BARS AND RODS OF STAINLESS STEEL, ELECTROSLAG OR VACUUM ARC REMELTED, OF CIRCULAR CROSS-SECTION NOT FURTHER WORKED THAN HOT-ROLLED HOT-DRAWN ETC NESOI","iron and steel",23mar2018,.25
"7222110006","BARS AND RODS OF HIGH-NICKEL ALLOY STEEL, OF CIRCULAR CROSS-SECTION, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, NESOI","iron and steel",23mar2018,.25
"7222110057","BARS AND RODS OF STAINLESS STEEL, LT 8% BY WEIGHT OF NICKEL, WTH A MAX CROSS-SECTION DIMENSN OF LT 152.4 MM, OF CIRCULAR CROSS SECTION, HOT-WORKED","iron and steel",23mar2018,.25
"7222110059","BARS AND RODS OF STAINLESS STEEL, WITH A MAXIMUM CROSS-SECTIONAL DIMENSION OF LESS THAN 152.4 MM, OF CIRCULAR CROSS SECTION, HOT-WORKED, CONTAINING 8%","iron and steel",23mar2018,.25
"7222110082","BARS AND RODS OF STAINLESS STEEL, LT 8% BY WEIGHT OF NICKEL, WITH A MAX CROSS-SECTION DIMENSN OF 152.4 MM OR MORE, OF CIR CROSS-SECTION, HOT-WORK","iron and steel",23mar2018,.25
"7222110084","BARS AND RODS OF STAINLESS STEEL, WITH A MAXIMUM CROSS-SECTIONAL DIMENSION OF 152.4 MM OR MORE, OF CIRCULAR CROSS-SECTION, HOT-WORKED, CONTAINING 8% O","iron and steel",23mar2018,.25
"7222190000","OTHER BARS AND RODS OF STAINLESS STEEL, HOT-ROLLED, OTHER THAN CIRCULAR CROSS-SECTION","iron and steel",23mar2018,.25
"7222190001","BARS AND RODS OF STAINLESS STEEL, ELECTROSLAG OR VACUUM ARC REMELTED, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, NESOI","iron and steel",23mar2018,.25
"7222190006","BARS AND RODS OF HIGH-NICKEL ALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, NESOI","iron and steel",23mar2018,.25
"7222190052","BARS AND RODS OF STAINLESS STEEL, LT 8% BY WEIGHT OF NICKEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED","iron and steel",23mar2018,.25
"7222190054","BARS AND RODS OF STAINLESS STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, CONTAINING 8% OR MORE BUT LESS THAN 24% BY WEIGHT OF NICK","iron and steel",23mar2018,.25
"7222200000","OTHER BARS AND RODS OF STAINLESS STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED","iron and steel",23mar2018,.25
"7222200001","BARS AND RODS OF STAINLESS STEEL, ELECTROSLAG OR VACUUM ARC REMELTED, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED","iron and steel",23mar2018,.25
"7222200006","BARS AND RODS OF HIGH-NICKEL ALLOY STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED, NESOI","iron and steel",23mar2018,.25
"7222200041","BARS AND RODS OF STAINLS STEEL, LT 8% BY WEIGHT OF NICKEL, WITH A MAX CIRCULAR CROSS-SEC DIMENSN OF LT 18 MM, NOT FURTHR WORKD THAN COLD-FORMD OR COLD","iron and steel",23mar2018,.25
"7222200043","BARS AND RODS OF STAINLESS STEEL, MORE THAN 8% BUT LESS THAN 24% BY WEIGHT OF NICKEL, WITH A MAX CIRCULAR CROSS-SECTIONAL DIMENSION OF LESS THAN 18 MM","iron and steel",23mar2018,.25
"7222200047","BARS AND RODS OF STAINLS STEEL, LT 8% BY WEIGHT OF NICKEL, WITH A MAX CROSS-SEC DIMENSN OF LT 18 MM, NOT FURTHR WORKD THAN COLD-FORMD OR COLD FINISHD","iron and steel",23mar2018,.25
"7222200049","BARS AND RODS OF STAINLESS STEEL, WITH A MAX CROSS-SECTIONAL DIMENSION OF LESS THAN 18 MM, NOT FURTHER WORKED THAN COLD-FORMED OR COLD FINISHED, NESOI","iron and steel",23mar2018,.25
"7222200062","BARS AND RODS OF STAINLS STEEL, LT 8% WEIGHT OF NICKL W/ MAX CIRCULAR CROSS-SEC DIM OF 18MM OR MORE BUT LT 152.4MM, NT FURTHR WORKD THAN COLD-FORMD OR","iron and steel",23mar2018,.25
"7222200064","BARS AND RODS OF STAINLS STEEL, MORE THAN 8% BUT LESS THAN 24% BY WEIGHT OF NICKEL,W/ A MAX CIRCULAR CROSS-SECT DIM OF 18MM OR MORE BUT LESS THAN 152.","iron and steel",23mar2018,.25
"7222200067","BARS AND RODS OF STAINLS STEEL, LT 8% BY WEIGHT NICKL, W/ A MAX CIRCULAR CROSS-SECTIN DIMEN OF 152.4 MM OR MORE NT FURTHR WORKD THAN COLD-FORMD OR COL","iron and steel",23mar2018,.25
"7222200069","BARS AND RODS OF STAINLESS STEEL, MT 8% BUT LESS THAN 24% BY WEIGHT OF NICKEL, W/ A MAXIMUM CIRCULAR CROSS-SECTIONAL DIMENSION OF 152.4 MM OR MORE NOT","iron and steel",23mar2018,.25
"7222200071","BARS AND RODS OF STAINLS STEEL, LT 8% BY WEIGHT NICKL, W/ A MAX CIRCULAR CROSS-SECTIN DIMEN OF 152.4 MM OR MORE NT FURTHR WORKD THAN COLD-FORMD OR COL","iron and steel",23mar2018,.25
"7222200073","BARS AND RODS OF STAINLESS STEEL MT 8% BUT LT 24% BY WEIGHT OF NI W/ A MAXIMUM CIRCULAR CROSS-SECTIONAL DIMENSION OF 152.4 MM OR MORE NOT FURTHER WORK","iron and steel",23mar2018,.25
"7222200082","BARS AND RODS OF STAINLS STEEL, LT 8% WEIGHT OF NICKL W/ MAX CROSS-SEC DIM OF 18MM OR MORE BUT LT 152.4MM, NT FURTHR WORKD THAN COLD-FORMD OR -FINISHD","iron and steel",23mar2018,.25
"7222200084","BARS AND RODS OF STAINLS STEEL, W/ A MAX CROSS-SECT DIM OF 18MM OR MORE BUT LESS THAN 152.4MM, NOT FURTHER WORKED THAN COLD-FORMED OR -FINISHED, NESOI","iron and steel",23mar2018,.25
"7222200087","BARS AND RODS OF STAINLS STEEL, LT 8% BY WEIGHT NICKL, W/ A MAX CROSS-SECTIN DIMEN OF 152.4 MM OR MORE NT FURTHR WORKD THAN COLD-FORMD OR COLD-FINISHD","iron and steel",23mar2018,.25
"7222200089","BARS AND RODS OF STAINLESS STEEL W/ A MAXIMUM CROSS-SECTIONAL DIMENSION OF 152.4 MM OR MORE NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED NESOI","iron and steel",23mar2018,.25
"7222300000","BARS AND RODS, STAINLESS STEEL, NESOI","iron and steel",23mar2018,.25
"7222300001","BARS AND RODS OF STAINLESS STEEL, ELECTROSLAG OR VACUUM ARC REMELTED, NESOI","iron and steel",23mar2018,.25
"7222300012","BARS AND RODS OF HIGH-NICKEL ALLOY STEEL, WITH A MAXIMUM CROSS-SECTIONAL DIMENSION OF 152.4 MM OR MORE","iron and steel",23mar2018,.25
"7222300022","BARS AND RODS OF STAINLESS STEEL, LT 8% BY WEIGHT OF NICKEL, WITH A MAX CROSS-SECTION DIMENSION OF LESS THAN 152.4 MM","iron and steel",23mar2018,.25
"7222300024","BARS AND RODS OF STAINLESS STEEL, WITH A MAXIMUM CROSS-SECTIONAL DIMENSION OF LESS THAN 152.4 MM, CONTAINING 8% OR MORE BUT LESS THAN 24% BY WEIGHT OF","iron and steel",23mar2018,.25
"7222300082","BARS AND RODS OF STAINLESS STEEL, LT 8% BY WEIGHT OF NICKEL, WITH A MAXIMUM CROSS-SECTIONAL DIMENSION OF 152.4 MM OR MORE, NESOI","iron and steel",23mar2018,.25
"7222300084","BARS AND RODS OF STAINLESS STEEL, WITH A MAXIMUM CROSS-SECTIONAL DIMENSION OF 152.4 MM OR MORE, CONTAINING 8% OR MORE BUT LESS THAN 24% BY WEIGHT OF N","iron and steel",23mar2018,.25
"7222400000","ANGLES, SHAPES, AND SECTIONS OF STAINLESS STEEL","iron and steel",23mar2018,.25
"7222403025","ANGLES STAINLESS STEEL HOT-ROLLED NOT DRILLED, PUNCHED OR OTHERWISE ADVANCED MAXIMUM CROSS-SECTION 80MM OR MORE","iron and steel",23mar2018,.25
"7222403045","SHAPES AND SECTIONS OF STAINLESS STEEL, HOT-ROLLED, NOT DRILLED, PUNCHED OR OTHERWISE ADVANCED, WITH A MAXIMUM CROSS-SECTIONAL DIMENSION GT=80MM","iron and steel",23mar2018,.25
"7222403065","ANGLES STAINLESS STEEL HOT-ROLLED NOT DRILLED, PUNCHED OR OTHERWISE ADVANCED MAXIMUM CROSS-SECTION UNDER 80MM","iron and steel",23mar2018,.25
"7222403085","SHAPES AND SECTIONS STAINLESS STEEL HOT-ROLLED NOT DRILLED, PUNCHED OR OTHERWISE ADVANCED MAXIMUM CROSS-SECTION UNDER 80MM","iron and steel",23mar2018,.25
"7222406000","ANGLES SHAPES AND SECTIONS STAINLESS STEEL NESOI","iron and steel",23mar2018,.25
"7223000000","WIRE OF STAINLESS STEEL","iron and steel",23mar2018,.25
"7223001005","SPRING ROUND WIRE OF STAINLESS STEEL","iron and steel",23mar2018,.25
"7223001016","WIRE, STAINLESS STEEL, ROUND, UNDER 0.25MM IN DIAMETER, NESOI","iron and steel",23mar2018,.25
"7223001031","WIRE, STAINLESS STEEL, ROUND, 0.25 TO UNDER 0.76MM IN DIAMETER, NESOI","iron and steel",23mar2018,.25
"7223001046","WIRE, STAINLESS STEEL, ROUND, 0.76 TO UNDER 1.52MM IN DIAMETER, NESOI","iron and steel",23mar2018,.25
"7223001061","WIRE, STAINLESS STEEL, ROUND, 1.52 TO UNDER 5.1MM IN DIAMETER, NESOI","iron and steel",23mar2018,.25
